,Nature mutation,Valeur fonciere,Type de voie,Code postal,Commune,Code departement,Code commune,Nombre de lots,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Nature culture,Surface terrain,month,year,Prix m2 moyen region,Prix m2 moyen commune,latitude,longitude
529746,Vente,90000.0,RUE,10400.0,PONT SUR SEINE,10,298,0,1.0,Maison,68.0,4.0,1,715.0,6,2019,1355.5180042349368,1272.8985112155965,48.509386823,3.59718207099
561870,Vente,182000.0,RUE,14360.0,TROUVILLE-SUR-MER,14,715,0,1.0,Maison,60.0,3.0,1,293.0,7,2019,2172.41313705498,4241.726363271144,49.3721246762,0.102123470052
246215,Vente,179700.0,RUE,54410.0,LANEUVEVILLE-DEVANT-NANCY,54,300,0,1.0,Maison,60.0,3.0,1,329.0,6,2018,1552.8207867135216,2057.3197323220634,48.6462056113,6.24120543129
1821918,Vente,192000.0,RUE,66480.0,MAUREILLAS LAS ILLAS,66,106,0,1.0,Maison,104.0,5.0,1,230.0,11,2021,2076.75599606357,1794.448868952983,42.460076792,2.8011796582
558729,Vente,213500.0,RUE,14210.0,VAL D'ARRY,14,475,0,1.0,Maison,118.0,4.0,1,370.0,4,2019,2172.41313705498,1533.065400016208,49.1241683725,-0.575352839603
139302,Vente,207000.0,AV,33200.0,BORDEAUX,33,63,0,1.0,Maison,65.0,3.0,1,175.0,10,2018,2977.687078641681,4564.608497987613,44.8572445351,-0.57369678116
529095,Vente,45000.0,RTE,10700.0,TORCY LE GRAND,10,379,0,1.0,Maison,60.0,4.0,1,788.0,4,2019,1355.5180042349368,1035.7142857142858,48.5234326195,4.16799145735
1865247,Vente,230000.0,RUE,78520.0,LIMAY,78,335,0,1.0,Maison,90.0,5.0,1,424.0,5,2021,3898.308461763137,2577.5187873936275,48.9946438183,1.7398704848
94813,Vente,125000.0,RUE,25220.0,ROCHE LEZ BEAUPRE,25,495,4,2.0,Appartement,80.0,5.0,0,0.0,8,2018,1693.5361841869856,1805.3718156854004,47.2817555255,6.10801938836
1431225,Vente,350000.0,RUE,78120.0,RAMBOUILLET,78,517,0,1.0,Maison,126.0,5.0,1,692.0,10,2020,3743.241225182282,3398.035817577489,48.6539051954,1.82652871851
640324,Vente,178150.0,RTE,31340.0,MIREPOIX SUR TARN,31,346,0,1.0,Maison,79.0,4.0,1,933.0,3,2019,2633.044029650342,2099.626662843125,43.8243902958,1.5774699768
1750065,Vente,115000.0,RUE,53000.0,LAVAL,53,130,0,1.0,Maison,36.0,2.0,1,63.0,7,2021,1418.1120056334817,2059.944485233971,48.0608565468,-0.766005687142
1924691,Vente,321500.0,RUE,93500.0,PANTIN,93,55,2,2.0,Appartement,54.0,2.0,0,0.0,2,2021,4299.583526849284,5795.54811002983,48.8983093876,2.40872147475
346427,Vente,7149.0,RUE,73210.0,AIME LA PLAGNE,73,6,0,1.0,Maison,10.0,1.0,1,1065.0,2,2018,2963.16181575824,2777.0277373646272,45.5525768932,6.61836974596
1851475,Vente,71000.0,RUE,76620.0,LE HAVRE,76,351,2,2.0,Appartement,44.0,2.0,0,0.0,3,2021,2152.7895751403503,2261.934280784115,49.498452502,0.140153719153
1095644,Vente,103000.0,RUE,14000.0,CAEN,14,118,2,2.0,Appartement,60.0,4.0,0,0.0,5,2020,2391.3877858426026,2811.792847713387,49.1847936737,-0.369801713036
1680914,Vente,215950.0,IMP,35310.0,BREAL-SOUS-MONTFORT,35,37,0,1.0,Maison,94.0,4.0,1,200.0,1,2021,2527.47130672868,2424.896773160864,48.044637167,-1.86571618785
1514715,Vente,330000.0,RUE,95400.0,ARNOUVILLE,95,19,0,1.0,Maison,88.0,4.0,1,468.0,2,2020,3442.3992381360126,3392.670479727257,48.9858270233,2.41714370822
1054745,Vente,213000.0,BD,6000.0,NICE,6,88,1,2.0,Appartement,32.0,2.0,0,0.0,7,2020,4002.1834503386026,4096.025444129326,43.7119992661,7.23826889465
317520,Vente,128000.0,RUE,65400.0,ARRENS-MARSOUS,65,32,0,1.0,Maison,78.0,1.0,1,112.0,2,2018,1531.4135553660583,2144.018371136432,42.9104049352,-0.260439991296
238810,Vente,168000.0,RUE,51170.0,VILLE-EN-TARDENOIS,51,624,0,1.0,Maison,77.0,5.0,1,751.0,3,2018,1820.627575465123,1875.4853480393008,49.1783150735,3.79797345455
627514,Vente,132015.0,RUE,20151.0,SARI-D'ORCINO,2A,270,0,1.0,Maison,108.0,6.0,1,1047.0,2,2019,3148.167887446261,2251.7320303550973,42.0648114999,8.83377089939
752353,Vente,230000.0,IMP,49370.0,ERDRE-EN-ANJOU,49,367,0,1.0,Maison,100.0,3.0,1,751.0,11,2019,1755.9858874791528,1370.8702613547796,47.5882203908,-0.849650865368
76612,Vente,25000.0,RUE,18210.0,ST PIERRE LES ETIEUX,18,231,0,1.0,Maison,104.0,3.0,1,1010.0,2,2018,1113.1482035883582,695.2243316104185,46.7342983903,2.59346083362
549010,Vente,359000.0,AV,13610.0,LE PUY SAINTE REPARADE,13,80,0,1.0,Maison,100.0,5.0,1,524.0,3,2019,2905.757008219019,3223.81001871376,43.6518285649,5.43958389565
730425,Vente,151000.0,BD,44600.0,SAINT-NAZAIRE,44,184,0,1.0,Maison,72.0,4.0,1,345.0,2,2019,2672.893914551462,2227.1987101535424,47.2802857028,-2.25379927249
1941498,Vente,104000.0,CITE,97139.0,LES ABYMES,971,1,1,2.0,Appartement,69.0,3.0,0,0.0,6,2021,2566.9685420447067,1786.8983145371567,16.2727794035,-61.5017044974
1358364,Vente,185000.0,AV,64230.0,ARTIGUELOUVE,64,60,0,1.0,Maison,108.0,3.0,1,283.0,1,2020,2527.572869805229,2028.9487622195688,43.3137207808,-0.473057611318
445309,Vente,460400.0,RUE,92300.0,LEVALLOIS-PERRET,92,44,2,2.0,Appartement,55.0,2.0,0,0.0,9,2018,5815.240033179571,8184.179309663192,48.895071672,2.28688268127
1009997,Vente,107600.0,RUE,95300.0,PONTOISE,95,500,1,2.0,Appartement,30.0,2.0,0,0.0,10,2019,3308.885973310055,2971.921691644636,49.0513737853,2.09487928948
688737,Vente,160000.0,RUE,37000.0,TOURS,37,261,2,2.0,Appartement,74.0,3.0,0,0.0,11,2019,2009.2341612031323,2444.174367153351,47.3986382281,0.696526376417
255156,Vente,73000.0,AV,56600.0,LANESTER,56,98,2,2.0,Appartement,74.0,4.0,0,0.0,5,2018,1958.1929763389453,1774.5595363429277,47.7691924277,-3.32648317962
1596151,Vente,120000.0,RUE,17300.0,ROCHEFORT,17,299,0,1.0,Maison,60.0,3.0,1,117.0,9,2021,2727.78750235737,2228.7462724118486,45.9432344536,-0.972356445692
1891563,Vente,296000.0,RTE,84330.0,MODENE,84,77,0,1.0,Maison,120.0,4.0,1,298.0,10,2021,2477.587393603105,2391.031608914552,44.1057811873,5.12787069214
873592,Vente,169000.0,RUE,72000.0,LE MANS,72,181,0,1.0,Maison,102.0,6.0,1,272.0,7,2019,1394.879901208286,1682.6526025144117,47.9885256718,0.200030493539
462140,Vente,155000.0,RUE,94800.0,VILLEJUIF,94,76,1,2.0,Appartement,25.0,1.0,0,0.0,12,2018,4499.771925738402,4667.743157825978,48.7928547268,2.36006103249
554997,Vente,462000.0,RUE,13310.0,SAINT MARTIN DE CRAU,13,97,0,1.0,Maison,152.0,4.0,1,983.0,9,2019,2905.757008219019,2668.65119988006,43.6119214615,4.85701475567
93381,Vente,95000.0,RUE,24250.0,BOUZIC,24,63,0,1.0,Maison,168.0,5.0,1,45.0,7,2018,1267.6020977711964,1028.872204184704,44.7210017816,1.21718976678
1558662,Vente,60000.0,RUE,7200.0,SAINT-PRIVAT,7,289,0,3.0,Dépendance,0.0,0.0,1,741.0,10,2021,1816.8696290069329,2202.586849002093,44.6285700497,4.42285507734
956586,Vente,235000.0,ALL,85520.0,JARD-SUR-MER,85,114,0,1.0,Maison,60.0,3.0,1,1025.0,11,2019,2032.8651790470667,2788.3776905612267,46.4246376808,-1.60014921643
1194056,Vente,133570.0,RUE,34200.0,SETE,34,301,2,2.0,Appartement,31.0,1.0,0,0.0,6,2020,2604.6969799701315,2538.061976127525,43.3917705831,3.64705148296
323526,Vente,97500.0,AV,66820.0,VERNET-LES-BAINS,66,222,0,1.0,Maison,53.0,3.0,1,370.0,11,2018,1914.9416135955369,1210.5286223916314,42.5385252811,2.41579513309
1224277,Vente,65000.0,RUE,38200.0,VIENNE,38,544,1,2.0,Appartement,52.0,2.0,0,0.0,6,2020,2369.9991952531614,2210.1744831459764,45.520578372,4.88135156154
1827060,Vente,432200.0,RUE,69390.0,VOURLES,69,268,1,1.0,Maison,120.0,4.0,1,36.0,7,2021,3780.174022601986,2928.527999678552,45.6578547027,4.76815797121
1766364,Vente,72000.0,RUE,58110.0,CHATILLON EN BAZOIS,58,65,0,1.0,Maison,95.0,5.0,1,297.0,8,2021,980.6977961647764,632.9003962418657,47.0557553811,3.65816113346
1944445,Vente,150000.0,RUE,97429.0,PETITE ILE,974,5,0,1.0,Maison,90.0,5.0,1,596.0,10,2021,2476.4219428839274,2204.0245367295142,-21.3401068981,55.5687050843
1903023,Vente,20000.0,RUE,86420.0,BERTHEGON,86,23,0,1.0,Maison,50.0,3.0,1,288.0,4,2021,1576.9532642872236,581.578947368421,46.9016657704,0.268623771232
544319,Vente,111750.0,RUE,13360.0,ROQUEVAIRE,13,86,1,2.0,Appartement,52.0,3.0,0,0.0,2,2019,2905.757008219019,4169.714438142105,43.3437864693,5.59772643152
1563092,Vente,25000.0,RUE,9140.0,USTOU,9,322,1,2.0,Appartement,16.0,1.0,0,0.0,7,2021,1299.0957488674253,1340.3626230316147,42.7738686412,1.2631778859
1436111,Vente,211500.0,RUE,80800.0,VILLERS-BRETONNEUX,80,799,0,1.0,Maison,120.0,7.0,1,451.0,1,2020,1674.6460559610866,1758.926227509322,49.8649909699,2.51946641308
1252704,Vente,140000.0,RUE,44410.0,HERBIGNAC,44,72,0,1.0,Maison,52.0,1.0,1,166.0,4,2020,2812.51662790784,2010.259146916867,47.4472411995,-2.31338629512
396020,Vente,228000.0,IMP,82000.0,MONTAUBAN,82,121,0,1.0,Maison,116.0,4.0,1,562.0,5,2018,1412.7264575975798,1601.9810455436652,44.0222594578,1.36408636501
885369,Vente,229500.0,RUE,74960.0,ANNECY,74,10,2,2.0,Appartement,71.0,4.0,0,0.0,9,2019,3472.6132313446574,3884.769726808357,0.0,0.0
31885,Vente,60000.0,RUE,10500.0,DIENVILLE,10,123,0,1.0,Maison,80.0,4.0,1,275.0,12,2018,1332.5827100620995,1295.1981069970734,48.3297297619,4.5139323628
1607377,Vente,280400.0,RUE,21560.0,ARC-SUR-TILLE,21,21,0,1.0,Maison,95.0,4.0,1,200.0,8,2021,2119.614106838616,2432.551022283524,47.3382300377,5.20032142407
1834695,Vente,90000.0,RUE,72610.0,ARCONNAY,72,6,0,1.0,Maison,89.0,4.0,1,790.0,1,2021,1515.8799490732608,1411.627145542124,48.3954879492,0.0811301798508
1390510,Vente,215000.0,RUE,72000.0,LE MANS,72,181,0,1.0,Maison,104.0,6.0,1,261.0,12,2020,1417.4407223017563,1777.0063162772622,47.9885256718,0.200030493539
32942,Vente,63000.0,ALL,11000.0,CARCASSONNE,11,69,2,2.0,Appartement,80.0,5.0,0,0.0,2,2018,1504.2418009529567,1245.5444062725312,43.2093798444,2.34398855385
648299,Vente,202000.0,RUE,33000.0,BORDEAUX,33,63,1,2.0,Appartement,42.0,1.0,0,0.0,2,2019,3079.166238678895,4647.761078197323,44.8572445351,-0.57369678116
1558569,Vente,153000.0,RUE,7130.0,SAINT-ROMAIN-DE-LERPS,7,293,0,1.0,Maison,80.0,4.0,0,963.0,10,2021,1816.8696290069329,2460.172660873748,44.9763077401,4.79626374125
1945754,Vente,434493.0,IMP,97427.0,L ETANG SALE,974,4,0,1.0,Maison,94.0,5.0,1,731.0,9,2021,2476.4219428839274,3552.466413643967,-21.2494246287,55.3667927801
966922,Vente,160060.0,ALL,88800.0,VITTEL,88,516,3,2.0,Appartement,72.0,3.0,0,0.0,11,2019,1107.4869831155854,1190.0248392977574,48.2012893937,5.95449403029
30080,Vente,10000.0,AV,9600.0,LAROQUE-D OLMES,9,157,0,1.0,Maison,24.0,2.0,1,82.0,12,2018,1185.4421621104875,840.7381176220388,42.9675623246,1.87181602964
1413370,Vente,201000.0,RTE,76190.0,ETOUTTEVILLE,76,253,0,1.0,Maison,89.0,4.0,1,1000.0,6,2020,1973.9442708376116,1591.161552362372,49.6720581542,0.783187037988
1718588,Vente,285000.0,AV,44270.0,MACHECOUL-SAINT-MEME,44,87,0,1.0,Maison,111.0,6.0,1,693.0,9,2021,3057.976613970435,2170.973235966348,46.9910784513,-1.82345670327
1167120,Vente,158000.0,RUE,31400.0,TOULOUSE,31,555,1,2.0,Appartement,65.0,2.0,0,0.0,1,2020,2748.430303887484,3688.664646483241,43.5963814303,1.43167293364
1736062,Vente,165000.0,RUE,49410.0,MAUGES-SUR-LOIRE,49,244,0,1.0,Maison,96.0,4.0,1,868.0,3,2021,2038.62644903029,1482.6221186898608,47.3429800481,-0.869186945487
501279,Vente,98000.0,RUE,2100.0,SAINT QUENTIN,2,691,0,1.0,Maison,116.0,5.0,1,129.0,2,2019,1158.6612505475027,1005.8796067734654,49.8472336321,3.27769499462
1384496,Vente,174500.0,AV,71880.0,CHATENOY-LE-ROYAL,71,118,0,1.0,Maison,90.0,6.0,1,542.0,5,2020,1289.2337282472513,1739.1360077800548,46.788588171,4.8058563943
1255610,Vente,365000.0,ALL,44420.0,LA TURBALLE,44,211,0,1.0,Maison,140.0,6.0,1,695.0,6,2020,2812.51662790784,3041.170070047839,47.3507474102,-2.48853439808
1932461,Vente,293200.0,BD,94340.0,JOINVILLE-LE-PONT,94,42,1,2.0,Appartement,63.0,3.0,0,0.0,10,2021,5049.925367390229,5536.681388286199,48.8193683216,2.47044977809
1024159,Vente,292000.0,RUE,75010.0,PARIS 10,75,110,1,2.0,Appartement,25.0,1.0,0,0.0,3,2019,9376.98218434705,9329.914419820449,48.8760285569,2.36111290456
889272,Vente,190550.0,RUE,76800.0,SAINT-ETIENNE-DU-ROUVRAY,76,575,0,1.0,Maison,90.0,5.0,1,603.0,1,2019,1894.3399352165504,1738.653366817204,49.3814944369,1.08976892912
1636381,Vente,140500.0,RUE,29670.0,HENVIC,29,79,0,1.0,Maison,148.0,6.0,1,497.0,2,2021,1895.38258333154,1785.4356042065942,48.6328783034,-3.93010149284
657618,Vente,380305.0,RUE,33370.0,ARTIGUES-PRES-BORDEAUX,33,13,0,1.0,Maison,106.0,5.0,1,825.0,11,2019,3079.166238678895,2931.4253748239203,44.8603385038,-0.490377864769
1484291,Vente,295000.0,RUE,91480.0,QUINCY-SOUS-SENART,91,514,0,1.0,Maison,65.0,3.0,1,497.0,8,2020,3262.919511372764,3473.8436544263577,48.6703327314,2.52837404941
1941065,Vente,145000.0,RUE,97150.0,SAINT MARTIN,971,27,1,2.0,Appartement,50.0,2.0,0,0.0,4,2021,2566.9685420447067,2942.7207797186693,0.0,0.0
603744,Vente,42000.0,RUE,26000.0,VALENCE,26,362,2,2.0,Appartement,46.0,2.0,0,0.0,4,2019,1781.6689963968574,1739.7069169940598,44.9229811667,4.91444013136
173579,Vente,95710.0,RUE,37000.0,TOURS,37,261,4,2.0,Appartement,26.0,0.0,0,0.0,5,2018,1951.6906606025989,2427.594278563697,47.3986382281,0.696526376417
1317386,Vente,255180.0,RUE,59840.0,PERENCHIES,59,457,0,1.0,Maison,88.0,4.0,1,117.0,9,2020,1968.1048385144584,2348.8526167677637,50.6700813687,2.96867396183
1582975,Vente,254000.0,RUE,13310.0,SAINT MARTIN DE CRAU,13,97,0,1.0,Maison,87.0,4.0,1,267.0,2,2021,3380.146699931296,2918.515854944156,43.6119214615,4.85701475567
1675687,Vente,35000.0,CHE,34450.0,VIAS,34,332,0,1.0,Maison,30.0,1.0,1,300.0,4,2021,2772.260140131778,2284.3198987462606,43.3131142636,3.39889710362
592413,Vente,84500.0,RUE,22540.0,LOUARGAT,22,135,0,1.0,Maison,44.0,2.0,1,1100.0,9,2019,1524.354812199807,1493.487295398356,48.5612002546,-3.34101341684
802870,Vente,85000.0,RTE,59182.0,MONTIGNY EN OSTREVENT,59,414,0,1.0,Maison,125.0,5.0,1,376.0,6,2019,1878.2179066985084,1412.020248101937,50.3682405226,3.18011986506
1581285,Vente,180100.0,RUE,13220.0,CHATEAUNEUF-LES-MARTIGUES,13,26,0,1.0,Maison,66.0,3.0,1,82.0,2,2021,3380.146699931296,3405.088331375416,43.3865906403,5.14753822568
118974,Vente,206000.0,PARC,20000.0,AJACCIO,2A,4,2,2.0,Appartement,52.0,3.0,0,0.0,6,2018,2978.4788069681244,2952.4369381526208,41.9347926638,8.70132275974
352913,Vente,85000.0,RTE,74230.0,MANIGOD,74,160,1,2.0,Appartement,23.0,2.0,0,0.0,9,2018,3373.649643804379,4255.6682237611085,45.850295364,6.40113588124
247428,Vente,51700.0,AV,54510.0,TOMBLAINE,54,526,0,1.0,Maison,49.0,3.0,1,220.0,11,2018,1552.8207867135216,1967.3034087924048,48.6859541528,6.22129283302
740858,Vente,20000.0,RUE,46100.0,CAPDENAC,46,55,0,3.0,Dépendance,0.0,0.0,1,35.0,6,2019,1322.4464214386046,1119.551171130389,44.5849536866,2.06705309524
1502816,Vente,185000.0,RUE,93160.0,NOISY-LE-GRAND,93,51,1,2.0,Appartement,41.0,2.0,0,0.0,1,2020,4178.525163400703,4065.3979947667895,48.8361825401,2.56443736814
3554,Vente,364150.0,RUE,1390.0,MIONNAY,1,248,0,1.0,Maison,142.0,5.0,1,495.0,7,2018,2000.4901120239665,3125.1246772133663,45.8955939299,4.92416967439
277890,Vente,206163.0,BD,59500.0,DOUAI,59,178,0,1.0,Maison,115.0,5.0,1,456.0,6,2018,1841.043513312609,1360.6845196119907,50.3823195335,3.09145683114
509068,Vente,340000.0,LOT,5200.0,EMBRUN,5,46,0,1.0,Maison,120.0,5.0,1,513.0,1,2019,2181.666455219233,2648.7166567918625,44.5804294908,6.47559298927
1260499,Vente,180000.0,RUE,45240.0,LA FERTE SAINT-AUBIN,45,146,0,1.0,Maison,73.0,4.0,1,586.0,10,2020,1810.5255059599635,1851.8316496346995,47.7119750833,1.92714666074
870485,Vente,299800.0,BD,71100.0,CHALON-SUR-SAONE,71,76,2,2.0,Appartement,150.0,6.0,0,0.0,12,2019,1282.6666612828176,1321.0794598210575,46.7900288793,4.85191555008
1745466,Vente,199600.0,RUE,51600.0,JONCHERY-SUR-SUIPPE,51,307,0,1.0,Maison,137.0,5.0,1,1090.0,7,2021,2064.405883219692,1524.2626550353095,49.1397315843,4.47372094597
194849,Vente,165000.0,RUE,41190.0,HERBAULT,41,101,0,1.0,Maison,129.0,6.0,1,992.0,9,2018,1268.7711981198036,1286.595808420734,47.6153995146,1.1561362769
410260,Vente,136000.0,AV,84800.0,L ISLE SUR LA SORGUE,84,54,0,1.0,Maison,44.0,2.0,1,363.0,8,2018,2165.896148808304,2679.281252595514,43.913397592,5.05664277545
1201819,Vente,158500.0,RUE,35000.0,RENNES,35,238,1,2.0,Appartement,36.0,2.0,0,0.0,6,2020,2386.624782243987,3424.9306698429127,48.1119791219,-1.68186449144
504233,Vente,127000.0,GR,2400.0,CHATEAU THIERRY,2,168,0,1.0,Maison,108.0,5.0,1,198.0,12,2019,1158.6612505475027,1581.2314101079594,49.0564070801,3.38160004843
188270,Vente,70000.0,RUE,39240.0,ARINTHOD,39,16,0,1.0,Maison,97.0,3.0,1,121.0,7,2018,1341.9257428570909,1176.5414749675442,46.4000913267,5.58894022336
804753,Vente,119000.0,RUE,59186.0,ANOR,59,12,0,1.0,Maison,84.0,5.0,1,534.0,5,2019,1878.2179066985084,860.8107190842877,49.9949415311,4.11785622281
1877092,Vente,15000.0,AV,81120.0,LABOUTARIE,81,119,0,1.0,Maison,24.0,1.0,1,36.0,1,2021,1507.933169692193,870.2272727272727,43.7886845517,2.11353900719
830270,Vente,45000.0,RUE,62200.0,BOULOGNE SUR MER,62,160,0,1.0,Maison,35.0,3.0,1,50.0,11,2019,1557.9590705330434,1273.6390957606743,50.7271332663,1.60756334802
1301400,Vente,431265.0,RUE,56400.0,AURAY,56,7,0,1.0,Maison,110.0,5.0,1,391.0,10,2020,2149.6717443068437,2709.730751061344,47.6677057368,-2.99041112225
1581922,Vente,155000.0,RUE,13500.0,MARTIGUES,13,56,0,1.0,Maison,25.0,1.0,1,51.0,7,2021,3380.146699931296,3123.528594822564,43.3798920489,5.04945402314
1576599,Vente,365000.0,AV,13600.0,LA CIOTAT,13,28,1,2.0,Appartement,79.0,4.0,0,0.0,8,2021,3380.146699931296,4308.000484289641,43.1926410861,5.61318955778
1594934,Vente,321850.0,RUE,17000.0,LA ROCHELLE,17,300,0,1.0,Maison,72.0,4.0,1,346.0,6,2021,2727.78750235737,4350.360302280317,46.1620643972,-1.17465702836
1635757,Vente,70000.0,CR,29520.0,LAZ,29,122,0,1.0,Maison,120.0,4.0,1,108.0,12,2021,1895.38258333154,951.007103583572,48.135398381,-3.83990955332
42917,Vente,267500.0,RUE,13006.0,MARSEILLE 6EME,13,206,2,2.0,Appartement,83.0,2.0,0,0.0,4,2018,2839.6070661285644,2846.660503655895,43.2870989546,5.38104785394
1719148,Vente,285000.0,AV,44800.0,ST-HERBLAIN,44,162,0,1.0,Maison,110.0,4.0,1,393.0,11,2021,3057.976613970435,3245.8614724704707,47.2243762412,-1.63434818692
1173948,Vente,232700.0,RUE,31600.0,MURET,31,395,0,1.0,Maison,90.0,4.0,1,625.0,8,2020,2748.430303887484,2214.21789496528,43.4491077783,1.30784679414
1379280,Vente,112000.0,BD,69410.0,CHAMPAGNE-AU-MONT-D OR,69,40,2,2.0,Appartement,39.0,2.0,0,0.0,8,2020,3512.798515134791,3094.072569193205,45.7983650854,4.78668207794
583453,Vente,39593.0,RUE,21000.0,DIJON,21,231,1,2.0,Appartement,49.0,3.0,0,0.0,6,2019,1882.5760811351277,2228.232566062184,47.3229437965,5.03788805877
1813920,Vente,335000.0,CHE,64700.0,BIRIATOU,64,130,0,1.0,Maison,85.0,4.0,1,275.0,7,2021,2752.1213971805187,3147.9054193887955,43.3236811068,-1.72986887716
1726089,Vente,130000.0,RUE,45250.0,OUSSON-SUR-LOIRE,45,238,0,1.0,Maison,82.0,3.0,1,496.0,5,2021,1926.7813248541463,795.1807866100771,47.6001760382,2.79533560153
194836,Vente,263050.0,IMP,41120.0,CHITENAY,41,52,0,1.0,Maison,118.0,5.0,1,799.0,9,2018,1268.7711981198036,1459.0386430422705,47.4910846499,1.36717520033
1610379,Vente,285000.0,RUE,22660.0,TREVOU-TREGUIGNEC,22,379,0,1.0,Maison,105.0,6.0,1,934.0,9,2021,1791.6960745534402,2613.7702469075803,48.8121355763,-3.34499178706
1910342,Vente,63050.0,RUE,88210.0,MOUSSEY,88,317,0,1.0,Maison,162.0,7.0,1,363.0,7,2021,1199.618569336949,638.266378017291,48.4484687555,7.06149660665
1225831,Vente,223060.0,CHE,38590.0,PLAN,38,308,0,1.0,Maison,96.0,4.0,1,811.0,11,2020,2369.9991952531614,2323.5416666666665,45.3171353918,5.39238954816
511326,Vente,338000.0,AV,6000.0,NICE,6,88,2,2.0,Appartement,73.0,2.0,0,0.0,3,2019,3817.534555770113,3854.102619096477,43.7119992661,7.23826889465
1253041,Vente,70000.0,RTE,44220.0,COUERON,44,47,0,1.0,Maison,41.0,1.0,1,443.0,6,2020,2812.51662790784,3107.99411750384,47.2309985029,-1.72929002573
1373881,Vente,190000.0,CRS,69007.0,LYON 7EME,69,387,2,2.0,Appartement,115.0,4.0,0,0.0,6,2020,3512.798515134791,4880.021906201048,45.7334098415,4.83758495703
755436,Vente,106000.0,RUE,50120.0,CHERBOURG-EN-COTENTIN,50,129,0,1.0,Maison,65.0,3.0,1,96.0,11,2019,1626.2400597364613,1710.7396195463075,49.633412156,-1.63390160204
1328506,Vente,60000.0,AV,59282.0,DOUCHY-LES-MINES,59,179,0,1.0,Maison,68.0,3.0,1,519.0,5,2020,1968.1048385144584,1208.989435974656,50.2994352925,3.38947295524
1748509,Vente,90300.0,GR,53200.0,CHATEAU-GONTIER-SUR-MAYENNE,53,62,0,1.0,Maison,68.0,3.0,1,162.0,1,2021,1418.1120056334817,1700.508295264034,47.8290067122,-0.738721767875
778414,Vente,138000.0,RUE,56600.0,LANESTER,56,98,3,2.0,Appartement,97.0,4.0,0,0.0,7,2019,2002.9306796341132,1747.6310596813837,47.7691924277,-3.32648317962
1260476,Vente,200000.0,RUE,45170.0,SAINT-LYE-LA-FORET,45,289,0,1.0,Maison,149.0,5.0,1,362.0,10,2020,1810.5255059599635,1869.0980856196472,48.0349544365,1.9722303277
4106,Vente,310110.0,CHEM,1120.0,MONTLUEL,1,262,0,1.0,Maison,87.0,4.0,1,348.0,11,2018,2000.4901120239665,2276.128055206261,45.8909006209,5.01987566185
853653,Vente,127500.0,RUE,69001.0,LYON 1ER,69,381,1,2.0,Appartement,83.0,3.0,0,0.0,1,2019,3264.717584975805,4971.943531579195,45.7699284397,4.82922464978
1934325,Vente,113000.0,RUE,95540.0,MERY-SUR-OISE,95,394,3,2.0,Appartement,31.0,2.0,0,0.0,1,2021,3628.241927933318,3699.504728628908,49.0548422566,2.17397254184
1208653,Vente,269500.0,RUE,35400.0,SAINT-MALO,35,288,2,2.0,Appartement,70.0,4.0,0,0.0,11,2020,2386.624782243987,3686.289576297882,48.6400443482,-1.98060627256
723974,Vente,83600.0,BD,44100.0,NANTES,44,109,2,2.0,Appartement,30.0,1.0,0,0.0,12,2019,2672.893914551462,3622.065715915192,47.2316356767,-1.54831008605
1425852,Vente,349700.0,AV,78290.0,CROISSY SUR SEINE,78,190,2,2.0,Appartement,60.0,4.0,0,0.0,8,2020,3743.241225182282,5414.77691506696,48.8787825592,2.13541164589
1501400,Vente,314000.0,RUE,93600.0,AULNAY SOUS BOIS,93,5,0,1.0,Maison,69.0,4.0,1,300.0,4,2020,4178.525163400703,3600.155346353134,48.9458384367,2.49329041687
100289,Vente,221000.0,RUE,26300.0,ALIXAN,26,4,0,1.0,Maison,100.0,4.0,1,682.0,12,2018,1781.9046131563582,1743.378709459528,44.9822063371,5.01703375369
82203,Vente,232000.0,ALL,21600.0,FENAY,21,263,0,1.0,Maison,86.0,4.0,1,592.0,11,2018,1826.911242637207,2341.1251529437686,47.2451587687,5.0541254561
774537,Vente,340000.0,CHEM,56730.0,SAINT-GILDAS-DE-RHUYS,56,214,0,1.0,Maison,112.0,5.0,1,532.0,1,2019,2002.9306796341132,3089.888242560457,47.5128140114,-2.83281521373
683762,Vente,166760.0,RUE,35500.0,VITRE,35,360,0,1.0,Maison,77.0,4.0,1,335.0,7,2019,2256.4914946590666,2098.497916757054,48.1140815063,-1.19370720718
860110,Vente,285000.0,ALL,69330.0,MEYZIEU,69,282,0,1.0,Maison,67.0,3.0,1,122.0,7,2019,3264.717584975805,3338.620464633851,45.7770899686,5.00632679347
1893101,Vente,310000.0,AV,84800.0,L ISLE SUR LA SORGUE,84,54,0,1.0,Maison,73.0,3.0,1,832.0,7,2021,2477.587393603105,3161.882062304081,43.913397592,5.05664277545
600411,Vente,47800.0,RUE,25000.0,BESANCON,25,56,3,2.0,Appartement,26.0,1.0,0,0.0,11,2019,1743.884040386891,1815.1584384613832,47.2553872249,6.01948696494
384362,Vente,395000.0,RUE,78650.0,BEYNES,78,62,0,1.0,Maison,110.0,5.0,1,713.0,9,2018,3577.6967096557737,2984.339612449748,48.854444414,1.86989017513
